Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-19 19:00:00,36.75,82.75
2025-04-19 20:00:00,34.75,77.00
2025-04-19 21:00:00,21.75,70.75
2025-04-19 22:00:00,21.50,145.75
2025-04-19 23:00:00,22.50,335.75
2025-04-20 00:00:00,21.00,224.00
2025-04-20 01:00:00,34.00,51.00
2025-04-20 02:00:00,32.00,52.75
2025-04-20 03:00:00,24.00,57.00
2025-04-20 04:00:00,20.50,53.75
2025-04-20 05:00:00,28.25,57.25
2025-04-20 06:00:00,27.50,67.50
2025-04-20 07:00:00,28.50,119.25
2025-04-20 08:00:00,45.50,249.00
2025-04-20 09:00:00,44.75,100.25
2025-04-20 10:00:00,35.75,86.25
2025-04-20 11:00:00,28.75,88.25
2025-04-20 12:00:00,26.25,91.00
2025-04-20 13:00:00,22.50,88.25
2025-04-20 14:00:00,28.25,113.25
2025-04-20 15:00:00,52.00,174.50
2025-04-20 16:00:00,106.50,146.75
2025-04-20 17:00:00,78.00,142.50
2025-04-20 18:00:00,40.50,66.50
2025-04-20 19:00:00,33.75,60.25
2025-04-20 20:00:00,26.75,63.25
2025-04-20 21:00:00,26.25,61.75
2025-04-20 22:00:00,26.50,79.00
2025-04-20 23:00:00,25.00,124.00
2025-04-21 00:00:00,NA,NA
2025-04-21 01:00:00,45.00,48.00
2025-04-21 02:00:00,38.75,46.75
2025-04-21 03:00:00,20.00,43.25
2025-04-21 04:00:00,19.50,44.75
2025-04-21 05:00:00,18.75,49.50
2025-04-21 06:00:00,23.50,59.75
2025-04-21 07:00:00,31.25,124.25
2025-04-21 08:00:00,31.00,242.25
2025-04-21 09:00:00,27.75,99.50
2025-04-21 10:00:00,28.25,129.50
2025-04-21 11:00:00,30.25,122.75
2025-04-21 12:00:00,24.50,93.25
2025-04-21 13:00:00,23.75,98.25
2025-04-21 14:00:00,26.33,75.00
2025-04-21 15:00:00,26.50,78.75
2025-04-21 16:00:00,29.00,87.50
2025-04-21 17:00:00,31.00,84.50
2025-04-21 18:00:00,25.00,81.00
2025-04-21 19:00:00,25.75,76.75
2025-04-21 20:00:00,24.75,79.25
